Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-29 09:15:00+05:30,932.3,932.3,923.0,923.85,0,0,0
2019-11-29 09:16:00+05:30,924.0,926.0,921.75,926.0,12772,0,0
2019-11-29 09:17:00+05:30,926.85,927.95,925.55,926.7,10671,0,0
2019-11-29 09:18:00+05:30,926.6,926.6,922.5,923.25,2778,0,0
2019-11-29 09:19:00+05:30,923.35,925.45,922.65,925.45,14926,0,0
2019-11-29 09:20:00+05:30,925.5,929.3,924.35,927.0,9956,0,0
2019-11-29 09:21:00+05:30,927.2,927.95,926.9,927.1,2445,0,0
2019-11-29 09:22:00+05:30,927.05,927.4,926.3,926.6,2679,0,0
2019-11-29 09:23:00+05:30,926.6,926.6,922.5,923.4,9303,0,0
2019-11-29 09:24:00+05:30,922.9,923.4,922.35,923.0,2610,0,0
2019-11-29 09:25:00+05:30,923.0,926.35,923.0,925.25,4513,0,0
2019-11-29 09:26:00+05:30,925.55,926.0,924.4,924.4,1417,0,0
2019-11-29 09:27:00+05:30,924.4,924.85,923.05,924.0,3105,0,0
2019-11-29 09:28:00+05:30,924.3,926.5,924.3,926.4,3147,0,0
2019-11-29 09:29:00+05:30,927.3,927.5,926.8,927.5,1988,0,0
2019-11-29 09:30:00+05:30,927.4,927.4,924.3,924.4,5989,0,0
2019-11-29 09:31:00+05:30,924.65,926.2,924.55,925.1,3004,0,0
2019-11-29 09:32:00+05:30,924.55,925.2,923.9,924.0,1835,0,0
2019-11-29 09:33:00+05:30,924.0,924.05,923.5,923.5,1123,0,0
2019-11-29 09:34:00+05:30,923.5,924.65,923.5,924.1,821,0,0
2019-11-29 09:35:00+05:30,924.0,924.2,922.0,922.0,9158,0,0
2019-11-29 09:36:00+05:30,922.25,924.1,922.0,923.25,2358,0,0
2019-11-29 09:37:00+05:30,924.0,924.85,923.65,924.6,1428,0,0
2019-11-29 09:38:00+05:30,924.05,925.0,924.0,924.55,1641,0,0
2019-11-29 09:39:00+05:30,924.1,925.7,924.1,925.65,3452,0,0
2019-11-29 09:40:00+05:30,925.65,926.75,925.3,926.5,1881,0,0
2019-11-29 09:41:00+05:30,926.95,927.8,926.7,927.8,3531,0,0
2019-11-29 09:42:00+05:30,927.8,929.6,927.8,929.0,7850,0,0
2019-11-29 09:43:00+05:30,929.0,930.0,927.35,927.35,2156,0,0
