Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-29 09:15:00+05:30,1560.2,1562.0,1557.1,1557.95,0,0,0
2019-11-29 09:16:00+05:30,1557.95,1559.0,1556.6,1558.4,18390,0,0
2019-11-29 09:17:00+05:30,1558.15,1558.5,1558.0,1558.45,12445,0,0
2019-11-29 09:18:00+05:30,1558.0,1560.65,1557.0,1560.65,131481,0,0
2019-11-29 09:19:00+05:30,1560.2,1561.9,1559.7,1560.1,32755,0,0
2019-11-29 09:20:00+05:30,1560.0,1561.0,1559.85,1560.0,20206,0,0
2019-11-29 09:21:00+05:30,1560.05,1560.4,1559.95,1560.4,23977,0,0
2019-11-29 09:22:00+05:30,1560.15,1560.95,1558.2,1558.55,16726,0,0
2019-11-29 09:23:00+05:30,1558.55,1561.85,1558.5,1561.85,19998,0,0
2019-11-29 09:24:00+05:30,1561.9,1569.15,1561.9,1565.7,47587,0,0
2019-11-29 09:25:00+05:30,1566.6,1566.85,1562.45,1565.9,23693,0,0
2019-11-29 09:26:00+05:30,1565.45,1568.0,1564.8,1567.2,30272,0,0
2019-11-29 09:27:00+05:30,1567.0,1567.1,1565.4,1565.5,28629,0,0
2019-11-29 09:28:00+05:30,1565.85,1568.0,1565.0,1566.3,39749,0,0
2019-11-29 09:29:00+05:30,1566.35,1566.8,1564.65,1565.9,11930,0,0
2019-11-29 09:30:00+05:30,1565.3,1566.5,1565.3,1566.15,15068,0,0
2019-11-29 09:31:00+05:30,1566.25,1566.4,1565.05,1565.1,18503,0,0
2019-11-29 09:32:00+05:30,1565.05,1565.3,1564.6,1564.6,9315,0,0
2019-11-29 09:33:00+05:30,1564.05,1565.95,1564.05,1565.95,17755,0,0
2019-11-29 09:34:00+05:30,1565.95,1566.65,1565.65,1566.1,9163,0,0
2019-11-29 09:35:00+05:30,1566.1,1573.85,1566.0,1573.0,75531,0,0
2019-11-29 09:36:00+05:30,1572.9,1574.2,1572.45,1572.95,22669,0,0
2019-11-29 09:37:00+05:30,1572.85,1576.85,1572.85,1573.0,49562,0,0
2019-11-29 09:38:00+05:30,1573.0,1575.5,1572.6,1575.5,23159,0,0
2019-11-29 09:39:00+05:30,1575.0,1577.85,1575.0,1577.5,27528,0,0
2019-11-29 09:40:00+05:30,1577.0,1579.0,1577.0,1578.0,29414,0,0
2019-11-29 09:41:00+05:30,1578.15,1579.85,1578.0,1578.5,29580,0,0
2019-11-29 09:42:00+05:30,1578.65,1579.8,1578.25,1579.6,14324,0,0
2019-11-29 09:43:00+05:30,1579.6,1581.0,1578.5,1578.5,35941,0,0
2019-11-29 09:44:00+05:30,1578.8,1579.75,1573.15,1579.7,87828,0,0
2019-11-29 09:45:00+05:30,1579.7,1579.7,1574.4,1575.45,23352,0,0
2019-11-29 09:46:00+05:30,1575.25,1575.7,1572.0,1572.0,25653,0,0
