Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-29 09:15:00+05:30,671.2,672.1,670.8,671.9,0,0,0
2019-11-29 09:16:00+05:30,670.95,671.55,670.0,670.8,3452,0,0
2019-11-29 09:17:00+05:30,670.0,671.4,670.0,671.0,1871,0,0
2019-11-29 09:18:00+05:30,670.9,670.9,669.2,670.05,2257,0,0
2019-11-29 09:19:00+05:30,670.1,670.7,670.0,670.65,1069,0,0
2019-11-29 09:20:00+05:30,670.3,670.7,670.3,670.7,756,0,0
2019-11-29 09:21:00+05:30,670.35,670.7,670.0,670.55,1297,0,0
2019-11-29 09:22:00+05:30,670.15,671.05,670.15,671.05,1739,0,0
2019-11-29 09:23:00+05:30,671.45,673.0,671.25,672.7,5163,0,0
2019-11-29 09:24:00+05:30,672.4,672.8,671.85,672.8,1922,0,0
2019-11-29 09:25:00+05:30,672.4,673.0,672.4,673.0,1479,0,0
2019-11-29 09:26:00+05:30,673.0,674.4,673.0,674.35,4264,0,0
2019-11-29 09:27:00+05:30,673.85,674.0,673.6,673.75,3134,0,0
2019-11-29 09:28:00+05:30,673.6,674.15,673.55,673.95,3233,0,0
2019-11-29 09:29:00+05:30,673.95,674.5,673.95,674.0,1336,0,0
2019-11-29 09:30:00+05:30,674.1,674.1,673.7,673.9,3236,0,0
2019-11-29 09:31:00+05:30,673.6,673.75,673.05,673.5,3122,0,0
2019-11-29 09:32:00+05:30,673.7,673.95,673.7,673.7,1682,0,0
2019-11-29 09:33:00+05:30,673.7,673.7,672.3,672.45,4816,0,0
2019-11-29 09:34:00+05:30,672.45,672.5,672.1,672.1,267,0,0
2019-11-29 09:35:00+05:30,672.1,672.8,672.1,672.5,797,0,0
2019-11-29 09:36:00+05:30,672.15,672.75,672.15,672.5,1185,0,0
2019-11-29 09:37:00+05:30,672.4,672.75,672.4,672.7,586,0,0
2019-11-29 09:38:00+05:30,672.7,673.75,672.7,673.75,1842,0,0
2019-11-29 09:39:00+05:30,673.75,674.0,673.05,673.7,1492,0,0
2019-11-29 09:40:00+05:30,673.7,673.8,673.2,673.45,1312,0,0
2019-11-29 09:41:00+05:30,673.7,673.75,673.35,673.75,416,0,0
2019-11-29 09:42:00+05:30,673.7,673.7,673.6,673.6,147,0,0
2019-11-29 09:43:00+05:30,673.6,673.7,673.3,673.3,370,0,0
2019-11-29 09:44:00+05:30,672.9,673.6,672.9,673.4,1408,0,0
2019-11-29 09:45:00+05:30,673.4,673.4,672.55,672.55,1370,0,0
2019-11-29 09:46:00+05:30,672.55,672.7,672.1,672.1,872,0,0
2019-11-29 09:47:00+05:30,672.15,672.5,672.1,672.4,617,0,0
2019-11-29 09:48:00+05:30,672.35,672.75,672.0,672.55,3052,0,0
2019-11-29 09:49:00+05:30,672.25,672.5,671.8,672.3,1922,0,0
2019-11-29 09:50:00+05:30,672.0,672.0,670.0,670.0,10986,0,0
2019-11-29 09:51:00+05:30,670.0,670.65,668.75,670.35,6338,0,0
2019-11-29 09:52:00+05:30,670.25,671.0,670.0,670.9,1456,0,0
2019-11-29 09:53:00+05:30,670.4,671.0,670.4,671.0,341,0,0
2019-11-29 09:54:00+05:30,671.0,671.0,670.55,670.95,245,0,0
2019-11-29 09:55:00+05:30,670.6,670.85,670.6,670.6,418,0,0
2019-11-29 09:56:00+05:30,670.65,670.65,669.7,669.9,1145,0,0
2019-11-29 09:57:00+05:30,669.9,670.0,668.8,669.9,3347,0,0
2019-11-29 09:58:00+05:30,669.9,669.9,668.45,669.0,205,0,0
2019-11-29 09:59:00+05:30,669.35,669.4,668.8,669.35,659,0,0
2019-11-29 10:00:00+05:30,668.85,669.35,668.35,669.25,2649,0,0
2019-11-29 10:01:00+05:30,669.35,669.9,668.95,669.9,746,0,0
2019-11-29 10:02:00+05:30,669.9,670.0,669.6,670.0,475,0,0
2019-11-29 10:03:00+05:30,670.0,670.0,669.4,669.85,377,0,0
2019-11-29 10:04:00+05:30,669.85,670.7,669.8,670.7,2341,0,0
2019-11-29 10:05:00+05:30,670.5,670.65,670.4,670.65,381,0,0
2019-11-29 10:06:00+05:30,670.4,670.9,670.3,670.75,522,0,0
2019-11-29 10:07:00+05:30,670.75,670.9,670.5,670.9,444,0,0
2019-11-29 10:08:00+05:30,670.9,671.0,670.85,671.0,671,0,0
2019-11-29 10:09:00+05:30,671.0,672.95,671.0,672.65,2538,0,0
2019-11-29 10:10:00+05:30,672.45,672.5,671.9,672.5,246,0,0
2019-11-29 10:11:00+05:30,672.1,672.5,672.1,672.45,622,0,0
2019-11-29 10:12:00+05:30,672.45,672.9,672.05,672.9,1632,0,0
2019-11-29 10:13:00+05:30,672.7,672.95,672.05,672.2,2756,0,0
2019-11-29 10:14:00+05:30,671.95,671.95,671.4,671.7,707,0,0
2019-11-29 10:15:00+05:30,671.75,671.75,671.1,671.5,1270,0,0
2019-11-29 10:16:00+05:30,671.5,672.0,671.15,672.0,1338,0,0
2019-11-29 10:17:00+05:30,672.0,672.0,671.7,672.0,198,0,0
2019-11-29 10:18:00+05:30,672.0,672.0,671.6,671.9,400,0,0
2019-11-29 10:19:00+05:30,671.55,671.9,671.55,671.8,64,0,0
2019-11-29 10:20:00+05:30,671.55,671.8,671.55,671.8,671,0,0
2019-11-29 10:21:00+05:30,671.8,671.8,671.55,671.75,779,0,0
2019-11-29 10:22:00+05:30,671.75,671.75,671.55,671.6,335,0,0
2019-11-29 10:23:00+05:30,671.75,671.75,671.2,671.75,5329,0,0
2019-11-29 10:24:00+05:30,671.15,672.4,671.15,672.4,3510,0,0
2019-11-29 10:25:00+05:30,672.4,672.5,672.1,672.5,604,0,0
2019-11-29 10:26:00+05:30,672.0,672.5,672.0,672.45,760,0,0
2019-11-29 10:27:00+05:30,672.45,672.5,672.1,672.45,109,0,0
2019-11-29 10:28:00+05:30,672.4,672.45,672.05,672.45,130,0,0
2019-11-29 10:29:00+05:30,672.45,672.95,672.45,672.6,459,0,0
2019-11-29 10:30:00+05:30,672.6,672.85,672.3,672.8,878,0,0
2019-11-29 10:31:00+05:30,672.85,672.9,672.4,672.8,308,0,0
2019-11-29 10:32:00+05:30,672.4,672.75,672.4,672.75,625,0,0
2019-11-29 10:33:00+05:30,672.4,672.4,672.4,672.4,808,0,0
2019-11-29 10:34:00+05:30,672.35,672.35,672.35,672.35,13,0,0
2019-11-29 10:36:00+05:30,672.0,672.3,671.8,672.15,2079,0,0
2019-11-29 10:37:00+05:30,671.75,672.3,671.75,672.2,414,0,0
2019-11-29 10:38:00+05:30,672.2,672.45,672.2,672.4,322,0,0
2019-11-29 10:39:00+05:30,672.45,672.5,672.2,672.5,295,0,0
2019-11-29 10:40:00+05:30,672.45,672.5,672.0,672.05,634,0,0
2019-11-29 10:41:00+05:30,672.45,672.45,672.0,672.0,115,0,0
2019-11-29 10:42:00+05:30,672.35,672.35,672.25,672.25,271,0,0
2019-11-29 10:43:00+05:30,671.9,672.3,671.75,671.9,480,0,0
2019-11-29 10:44:00+05:30,671.9,672.25,671.6,671.65,940,0,0
2019-11-29 10:45:00+05:30,671.6,671.85,671.05,671.2,4020,0,0
2019-11-29 10:46:00+05:30,671.6,671.65,671.1,671.25,1771,0,0
2019-11-29 10:48:00+05:30,671.5,671.5,671.5,671.5,0,0,0
2019-11-29 10:49:00+05:30,671.4,671.6,671.4,671.6,142908,0,0
2019-11-29 10:50:00+05:30,671.4,671.65,671.4,671.45,716,0,0
2019-11-29 10:51:00+05:30,671.45,671.65,671.4,671.45,335,0,0
2019-11-29 10:52:00+05:30,671.5,671.7,671.1,671.25,3226,0,0
2019-11-29 10:53:00+05:30,671.25,671.5,670.5,670.55,4718,0,0
2019-11-29 10:54:00+05:30,670.55,671.0,670.5,670.75,2756,0,0
2019-11-29 10:55:00+05:30,670.75,671.0,670.1,670.35,5303,0,0
2019-11-29 10:56:00+05:30,670.35,670.6,670.35,670.35,299,0,0
2019-11-29 10:57:00+05:30,670.35,670.6,670.35,670.35,238,0,0
2019-11-29 10:58:00+05:30,670.4,670.65,670.35,670.35,1298,0,0
2019-11-29 10:59:00+05:30,670.7,671.0,670.4,670.5,295,0,0
2019-11-29 11:00:00+05:30,670.95,671.0,670.5,670.55,1065,0,0
2019-11-29 11:01:00+05:30,671.0,671.0,670.0,670.0,2133,0,0
2019-11-29 11:02:00+05:30,670.0,670.25,669.3,670.25,1430,0,0
2019-11-29 11:03:00+05:30,670.0,670.5,670.0,670.5,3079,0,0
2019-11-29 11:04:00+05:30,670.5,670.5,669.7,670.0,562,0,0
2019-11-29 11:05:00+05:30,670.0,670.35,670.0,670.05,1034,0,0
2019-11-29 11:06:00+05:30,670.05,670.05,669.65,669.95,2166,0,0
2019-11-29 11:07:00+05:30,669.95,670.1,669.5,670.0,329,0,0
2019-11-29 11:08:00+05:30,669.7,670.15,669.3,669.65,405,0,0
2019-11-29 11:09:00+05:30,669.3,669.65,669.3,669.65,1536,0,0
2019-11-29 11:10:00+05:30,669.3,669.65,669.3,669.3,1906,0,0
2019-11-29 11:11:00+05:30,669.3,669.4,668.5,669.0,1760,0,0
2019-11-29 11:12:00+05:30,669.0,669.25,669.0,669.0,2398,0,0
2019-11-29 11:13:00+05:30,669.2,669.35,669.0,669.35,148,0,0
2019-11-29 11:14:00+05:30,669.25,669.35,668.8,669.35,1572,0,0
2019-11-29 11:15:00+05:30,669.35,669.35,669.0,669.05,202,0,0
2019-11-29 11:16:00+05:30,669.05,669.9,669.0,669.8,1709,0,0
2019-11-29 11:17:00+05:30,669.8,670.0,669.7,669.85,732,0,0
2019-11-29 11:18:00+05:30,669.55,669.9,668.7,669.4,4175,0,0
2019-11-29 11:19:00+05:30,669.2,669.4,669.0,669.2,713,0,0
2019-11-29 11:21:00+05:30,669.3,669.7,669.0,669.35,224,0,0
2019-11-29 11:22:00+05:30,669.0,669.55,669.0,669.0,1805,0,0
2019-11-29 11:23:00+05:30,669.0,669.3,669.0,669.3,13,0,0
2019-11-29 11:24:00+05:30,669.0,669.35,669.0,669.35,937,0,0
2019-11-29 11:25:00+05:30,669.3,669.3,668.55,669.25,1675,0,0
2019-11-29 11:26:00+05:30,669.0,669.4,669.0,669.35,1637,0,0
2019-11-29 11:27:00+05:30,669.35,669.6,669.0,669.0,1057,0,0
2019-11-29 11:28:00+05:30,669.3,669.3,669.0,669.05,147,0,0
2019-11-29 11:29:00+05:30,669.3,669.45,668.9,668.95,967,0,0
2019-11-29 11:30:00+05:30,669.45,669.5,669.0,669.5,223,0,0
2019-11-29 11:31:00+05:30,668.95,669.7,668.95,669.3,216,0,0
2019-11-29 11:32:00+05:30,669.75,669.8,669.2,669.2,92,0,0
2019-11-29 11:33:00+05:30,669.25,669.7,669.25,669.65,1767,0,0
2019-11-29 11:34:00+05:30,669.25,669.6,668.9,669.3,1680,0,0
2019-11-29 11:35:00+05:30,668.8,669.35,668.8,668.9,1152,0,0
2019-11-29 11:36:00+05:30,668.95,669.35,668.9,668.9,729,0,0
2019-11-29 11:37:00+05:30,669.2,669.2,668.9,669.2,14,0,0
2019-11-29 11:38:00+05:30,668.9,669.2,668.9,669.2,54,0,0
2019-11-29 11:39:00+05:30,668.9,669.1,668.9,668.9,132,0,0
2019-11-29 11:40:00+05:30,668.9,669.1,668.9,669.1,18,0,0
2019-11-29 11:41:00+05:30,668.9,669.1,668.9,669.1,42,0,0
2019-11-29 11:42:00+05:30,668.9,669.0,668.5,668.5,2248,0,0
2019-11-29 11:43:00+05:30,668.5,668.8,668.5,668.75,1424,0,0
2019-11-29 11:44:00+05:30,668.6,668.8,668.0,668.8,3255,0,0
2019-11-29 11:45:00+05:30,668.8,668.8,668.2,668.7,4894,0,0
2019-11-29 11:46:00+05:30,668.8,669.75,668.55,669.7,3471,0,0
2019-11-29 11:47:00+05:30,669.35,669.65,669.3,669.5,609,0,0
2019-11-29 11:48:00+05:30,669.3,669.5,668.9,669.5,1474,0,0
2019-11-29 11:49:00+05:30,669.5,669.75,669.4,669.7,931,0,0
2019-11-29 11:50:00+05:30,669.0,669.85,669.0,669.7,914,0,0
2019-11-29 11:51:00+05:30,669.55,669.55,669.3,669.5,438,0,0
2019-11-29 11:52:00+05:30,669.5,669.7,669.05,669.05,614,0,0
2019-11-29 11:53:00+05:30,669.5,669.75,669.0,669.35,1473,0,0
2019-11-29 11:54:00+05:30,669.75,669.75,669.45,669.75,380,0,0
2019-11-29 11:55:00+05:30,669.75,670.5,669.75,670.45,1249,0,0
2019-11-29 11:56:00+05:30,670.45,672.8,670.4,672.8,2183,0,0
2019-11-29 11:57:00+05:30,672.85,673.0,672.0,672.7,2256,0,0
2019-11-29 11:58:00+05:30,672.9,672.9,672.6,672.6,869,0,0
2019-11-29 11:59:00+05:30,672.6,672.6,671.3,671.6,2331,0,0
2019-11-29 12:00:00+05:30,671.6,672.0,670.9,671.7,2292,0,0
2019-11-29 12:01:00+05:30,671.7,671.7,671.3,671.4,554,0,0
2019-11-29 12:02:00+05:30,670.6,671.5,670.15,671.45,4170,0,0
2019-11-29 12:03:00+05:30,670.7,671.55,670.7,671.45,2369,0,0
2019-11-29 12:04:00+05:30,671.45,671.5,670.65,671.2,1783,0,0
2019-11-29 12:05:00+05:30,671.2,671.45,671.0,671.4,377,0,0
2019-11-29 12:06:00+05:30,671.35,672.0,671.35,672.0,1268,0,0
2019-11-29 12:07:00+05:30,672.0,672.0,671.5,671.9,1059,0,0
2019-11-29 12:08:00+05:30,671.9,671.9,671.25,671.8,811,0,0
2019-11-29 12:09:00+05:30,671.8,671.9,671.45,671.9,732,0,0
2019-11-29 12:10:00+05:30,671.9,671.95,671.5,671.8,768,0,0
