Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-28 09:15:00+05:30,1138.0,1138.95,1133.0,1134.25,0,0,0
2019-11-28 09:16:00+05:30,1133.1,1135.6,1133.1,1133.9,5873,0,0
2019-11-28 09:17:00+05:30,1134.9,1137.05,1133.55,1135.0,3989,0,0
2019-11-28 09:18:00+05:30,1135.15,1137.75,1135.15,1137.75,4672,0,0
2019-11-28 09:19:00+05:30,1138.9,1140.65,1137.0,1138.3,8239,0,0
2019-11-28 09:20:00+05:30,1138.2,1140.0,1135.5,1135.5,10828,0,0
2019-11-28 09:21:00+05:30,1135.15,1135.15,1132.25,1132.4,2865,0,0
2019-11-28 09:22:00+05:30,1132.45,1133.8,1132.0,1133.8,2138,0,0
2019-11-28 09:23:00+05:30,1133.85,1134.35,1133.35,1133.5,161,0,0
2019-11-28 09:24:00+05:30,1133.5,1134.4,1133.4,1134.4,100,0,0
2019-11-28 09:25:00+05:30,1134.5,1134.5,1131.0,1131.0,636,0,0
2019-11-28 09:26:00+05:30,1131.25,1131.9,1129.85,1129.85,5795,0,0
2019-11-28 09:27:00+05:30,1129.85,1130.7,1128.8,1130.5,2117,0,0
2019-11-28 09:28:00+05:30,1131.0,1131.5,1130.6,1131.0,607,0,0
2019-11-28 09:29:00+05:30,1131.0,1133.1,1131.0,1131.85,2061,0,0
2019-11-28 09:30:00+05:30,1132.1,1132.35,1132.0,1132.0,771,0,0
2019-11-28 09:31:00+05:30,1132.0,1133.15,1132.0,1133.15,442,0,0
2019-11-28 09:32:00+05:30,1133.15,1133.15,1132.0,1132.65,177,0,0
2019-11-28 09:33:00+05:30,1132.05,1133.2,1132.05,1133.05,515,0,0
2019-11-28 09:34:00+05:30,1131.9,1132.0,1131.0,1132.0,1246,0,0
2019-11-28 09:35:00+05:30,1132.0,1132.0,1131.6,1131.95,785,0,0
2019-11-28 09:36:00+05:30,1131.95,1132.1,1131.95,1132.05,675,0,0
2019-11-28 09:37:00+05:30,1132.45,1133.9,1132.1,1133.9,827,0,0
2019-11-28 09:38:00+05:30,1133.6,1134.3,1133.0,1134.3,923,0,0
2019-11-28 09:39:00+05:30,1134.4,1134.75,1133.5,1133.5,267,0,0
2019-11-28 09:40:00+05:30,1133.65,1134.25,1133.25,1134.25,1468,0,0
2019-11-28 09:41:00+05:30,1133.7,1137.7,1133.3,1137.7,3800,0,0
2019-11-28 09:42:00+05:30,1137.4,1138.45,1136.5,1138.45,2738,0,0
2019-11-28 09:43:00+05:30,1138.45,1138.45,1136.4,1137.95,1332,0,0
2019-11-28 09:44:00+05:30,1137.85,1138.0,1137.2,1137.25,480,0,0
2019-11-28 09:45:00+05:30,1137.45,1138.0,1137.3,1137.6,1066,0,0
2019-11-28 09:46:00+05:30,1137.95,1140.9,1137.75,1140.3,3059,0,0
2019-11-28 09:47:00+05:30,1140.05,1140.8,1139.5,1139.5,3503,0,0
2019-11-28 09:48:00+05:30,1139.85,1140.5,1139.2,1140.0,899,0,0
2019-11-28 09:49:00+05:30,1140.0,1140.05,1139.6,1140.0,616,0,0
2019-11-28 09:50:00+05:30,1140.5,1140.5,1139.85,1139.95,849,0,0
2019-11-28 09:51:00+05:30,1140.0,1140.0,1139.0,1140.0,739,0,0
2019-11-28 09:52:00+05:30,1140.0,1141.0,1140.0,1141.0,1552,0,0
2019-11-28 09:53:00+05:30,1141.5,1143.9,1140.85,1143.6,9795,0,0
2019-11-28 09:54:00+05:30,1142.95,1143.95,1141.8,1142.45,7146,0,0
2019-11-28 09:55:00+05:30,1142.6,1143.1,1141.65,1142.0,3248,0,0
2019-11-28 09:56:00+05:30,1142.0,1142.6,1141.15,1142.6,3323,0,0
2019-11-28 09:57:00+05:30,1142.6,1143.0,1142.0,1143.0,1504,0,0
2019-11-28 09:58:00+05:30,1143.0,1143.6,1142.4,1143.35,2766,0,0
2019-11-28 09:59:00+05:30,1143.35,1143.65,1142.35,1142.85,2935,0,0
2019-11-28 10:00:00+05:30,1142.85,1143.95,1142.85,1143.4,1849,0,0
2019-11-28 10:01:00+05:30,1143.4,1143.95,1143.4,1143.8,1512,0,0
2019-11-28 10:02:00+05:30,1143.8,1144.85,1143.15,1144.6,2504,0,0
2019-11-28 10:03:00+05:30,1144.9,1144.95,1143.55,1143.85,6086,0,0
2019-11-28 10:04:00+05:30,1144.3,1144.95,1143.7,1144.95,944,0,0
2019-11-28 10:05:00+05:30,1144.65,1144.65,1143.6,1143.6,1895,0,0
2019-11-28 10:06:00+05:30,1143.95,1143.95,1143.25,1143.5,1029,0,0
2019-11-28 10:07:00+05:30,1143.65,1143.95,1142.6,1142.95,2735,0,0
2019-11-28 10:08:00+05:30,1142.9,1143.45,1141.45,1141.45,3801,0,0
2019-11-28 10:09:00+05:30,1141.4,1141.6,1140.05,1140.2,2537,0,0
2019-11-28 10:10:00+05:30,1141.0,1141.0,1140.05,1140.5,2164,0,0
2019-11-28 10:11:00+05:30,1140.5,1140.6,1140.15,1140.15,1393,0,0
2019-11-28 10:12:00+05:30,1140.15,1140.5,1140.0,1140.1,1077,0,0
2019-11-28 10:13:00+05:30,1140.3,1142.0,1140.05,1141.75,1938,0,0
2019-11-28 10:14:00+05:30,1141.7,1141.75,1141.0,1141.65,1271,0,0
2019-11-28 10:15:00+05:30,1141.45,1142.0,1141.15,1141.3,612,0,0
2019-11-28 10:16:00+05:30,1141.85,1142.0,1141.55,1142.0,432,0,0
2019-11-28 10:17:00+05:30,1141.55,1141.95,1141.5,1141.55,641,0,0
2019-11-28 10:18:00+05:30,1141.55,1142.25,1141.55,1141.6,285,0,0
2019-11-28 10:19:00+05:30,1141.9,1141.9,1141.55,1141.55,925,0,0
2019-11-28 10:20:00+05:30,1141.55,1142.0,1141.55,1142.0,221,0,0
2019-11-28 10:21:00+05:30,1141.95,1141.95,1140.6,1140.75,1090,0,0
2019-11-28 10:22:00+05:30,1140.8,1140.85,1140.0,1140.65,1127,0,0
2019-11-28 10:23:00+05:30,1140.8,1140.8,1140.3,1140.3,29,0,0
2019-11-28 10:24:00+05:30,1140.3,1140.6,1140.2,1140.2,279,0,0
2019-11-28 10:25:00+05:30,1140.5,1140.5,1138.25,1138.25,3626,0,0
