Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-29 09:15:00+05:30,63855.05,64088.05,63855.05,64088.05,0,0,0
2019-11-29 09:16:00+05:30,64034.25,64075.7,63900.05,64052.2,74,0,0
2019-11-29 09:17:00+05:30,63998.7,64052.2,63998.7,64000.05,14,0,0
2019-11-29 09:18:00+05:30,64000.0,64000.1,63900.0,63999.95,32,0,0
2019-11-29 09:19:00+05:30,63999.95,63999.95,63901.0,63902.1,19,0,0
2019-11-29 09:21:00+05:30,63925.0,63925.0,63924.55,63924.55,3,0,0
2019-11-29 09:22:00+05:30,63975.55,63975.55,63970.0,63970.0,6,0,0
2019-11-29 09:23:00+05:30,63970.0,63973.55,63970.0,63973.55,11,0,0
2019-11-29 09:24:00+05:30,63999.95,63999.95,63999.85,63999.85,2,0,0
2019-11-29 09:25:00+05:30,63987.95,63987.95,63987.95,63987.95,2,0,0
2019-11-29 09:26:00+05:30,63985.9,63985.9,63901.0,63901.05,29,0,0
2019-11-29 09:27:00+05:30,63901.1,63901.1,63800.6,63800.6,35,0,0
2019-11-29 09:28:00+05:30,63828.45,63902.4,63800.0,63899.95,40,0,0
2019-11-29 09:29:00+05:30,63899.95,63899.95,63826.35,63827.05,5,0,0
2019-11-29 09:30:00+05:30,63889.95,63889.95,63889.95,63889.95,1,0,0
2019-11-29 09:31:00+05:30,63743.4,63743.4,63743.4,63743.4,1,0,0
2019-11-29 09:32:00+05:30,63958.75,63958.75,63871.25,63871.25,12,0,0
2019-11-29 09:33:00+05:30,63941.0,63959.95,63878.15,63899.0,11,0,0
2019-11-29 09:34:00+05:30,63899.0,63958.3,63899.0,63958.3,4,0,0
2019-11-29 09:36:00+05:30,63949.95,63949.95,63876.05,63890.0,12,0,0
2019-11-29 09:37:00+05:30,63876.25,63888.05,63845.2,63845.2,5,0,0
2019-11-29 09:38:00+05:30,63850.0,63850.0,63850.0,63850.0,0,0,0
2019-11-29 09:39:00+05:30,63885.65,63885.65,63851.0,63851.0,3,0,0
2019-11-29 09:40:00+05:30,63850.0,63850.0,63850.0,63850.0,1,0,0
2019-11-29 09:41:00+05:30,63805.1,63805.1,63800.0,63800.0,5,0,0
2019-11-29 09:42:00+05:30,63765.1,63820.0,63765.1,63790.05,6,0,0
2019-11-29 09:43:00+05:30,63820.0,63820.0,63790.1,63790.1,7,0,0
2019-11-29 09:44:00+05:30,63790.1,63790.1,63790.1,63790.1,1,0,0
2019-11-29 09:45:00+05:30,63710.0,63761.35,63710.0,63761.35,18,0,0
2019-11-29 09:46:00+05:30,63710.0,63710.0,63659.15,63659.15,12,0,0
2019-11-29 09:47:00+05:30,63666.3,63666.3,63666.3,63666.3,3,0,0
2019-11-29 09:48:00+05:30,63679.95,63679.95,63679.95,63679.95,12,0,0
2019-11-29 09:49:00+05:30,63680.0,63680.0,63618.05,63660.0,13,0,0
2019-11-29 09:50:00+05:30,63669.95,63723.5,63669.95,63723.5,5,0,0
2019-11-29 09:51:00+05:30,63754.1,63754.1,63713.0,63750.0,3,0,0
2019-11-29 09:52:00+05:30,63759.95,63775.4,63759.95,63775.4,9,0,0
2019-11-29 09:55:00+05:30,63775.4,63775.4,63775.4,63775.4,3,0,0
2019-11-29 09:56:00+05:30,63774.95,63774.95,63563.45,63563.45,42,0,0
2019-11-29 09:57:00+05:30,63510.0,63661.75,63510.0,63607.85,32,0,0
2019-11-29 09:58:00+05:30,63648.45,63648.45,63575.05,63579.1,12,0,0
2019-11-29 09:59:00+05:30,63579.05,63640.0,63551.45,63580.05,10,0,0
2019-11-29 10:00:00+05:30,63580.15,63639.9,63580.1,63639.9,5,0,0
2019-11-29 10:02:00+05:30,63585.05,63638.95,63585.05,63590.0,5,0,0
2019-11-29 10:03:00+05:30,63582.05,63638.95,63582.05,63588.05,7,0,0
2019-11-29 10:04:00+05:30,63588.05,63601.55,63501.0,63601.55,28,0,0
2019-11-29 10:05:00+05:30,63599.95,63639.0,63599.95,63639.0,3,0,0
2019-11-29 10:06:00+05:30,63600.0,63600.0,63600.0,63600.0,2,0,0
2019-11-29 10:07:00+05:30,63649.95,63755.8,63649.95,63755.8,10,0,0
2019-11-29 10:08:00+05:30,63706.35,63722.95,63706.35,63722.95,4,0,0
2019-11-29 10:09:00+05:30,63600.25,63675.75,63600.25,63675.75,1,0,0
2019-11-29 10:11:00+05:30,63675.0,63675.0,63675.0,63675.0,1,0,0
2019-11-29 10:12:00+05:30,63600.0,63600.0,63600.0,63600.0,3,0,0
2019-11-29 10:13:00+05:30,63653.9,63653.9,63558.8,63558.8,6,0,0
2019-11-29 10:14:00+05:30,63551.1,63551.1,63550.0,63550.0,5,0,0
2019-11-29 10:15:00+05:30,63528.35,63652.35,63528.0,63652.35,36,0,0
2019-11-29 10:16:00+05:30,63540.4,63540.4,63540.4,63540.4,6,0,0
